user_id,_AU,_BR,_CA,_DE,_FR,_JP,_NZ,_SE,_UK,_US
353,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
354,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
355,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
357,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
358,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
359,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
360,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
361,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
362,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
363,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
364,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.5
365,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
366,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.4
367,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
369,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
370,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
371,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.5
372,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
373,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
374,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
375,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
376,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
377,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
378,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
379,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.5
380,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
381,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
382,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
383,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
384,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.4
385,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
386,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
387,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.5
388,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
389,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
390,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
391,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
393,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.5
394,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
395,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
396,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
397,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
398,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
399,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
400,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
401,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
402,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
403,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
404,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
406,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.6
407,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
408,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
409,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
410,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
411,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
412,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
413,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
414,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
415,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
416,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
417,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
419,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
420,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
421,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
422,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
424,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
427,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
428,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
429,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
430,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.5
431,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
432,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
433,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
434,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5
435,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
436,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
437,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
438,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
439,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
440,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.4
441,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
442,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.5
443,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.4
444,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
445,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
446,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
447,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.5
448,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
449,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
451,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
452,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
453,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
454,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
455,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
456,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
457,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
458,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
459,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
460,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
461,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
462,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
463,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
464,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
465,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
466,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
467,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.7
468,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
469,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
470,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
471,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
472,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
473,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
474,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
475,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.5
476,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
477,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
478,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
479,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
480,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
481,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
482,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
483,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
484,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.4
485,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.5
487,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
488,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
489,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.5
490,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6
491,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
492,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
493,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
494,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
495,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
496,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
497,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
498,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
499,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
500,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
501,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
502,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
503,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
504,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
505,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
506,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
507,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.5
509,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
510,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
511,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
512,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
513,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
514,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
515,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
516,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
517,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
518,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
519,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
520,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.5
521,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
522,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.6
523,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
524,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
525,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
526,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
527,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
528,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
529,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
530,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
531,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
532,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
533,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
534,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
535,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
536,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
537,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
538,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.5
539,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
540,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
541,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
542,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
543,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.5
544,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
545,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
546,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
547,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.5
548,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
549,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
550,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
551,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
552,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
553,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
554,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
555,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
556,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
557,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.4
558,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
560,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
561,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
562,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
563,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
564,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
565,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
566,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
567,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
568,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.5
569,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.5
570,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
571,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
573,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
574,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
575,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
576,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
578,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
579,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
580,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
581,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
582,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
583,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
584,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
585,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
586,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
587,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.5
588,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
590,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
592,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
593,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
594,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
595,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
596,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
597,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.6
598,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
599,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
600,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.6
601,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
602,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
603,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
604,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.5
605,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
606,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
607,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
608,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
609,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.5
610,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
611,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
612,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
613,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
614,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
615,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.5
616,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.5
617,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
618,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.5
619,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.4
620,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
621,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
622,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
623,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
624,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
626,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
628,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
629,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
630,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
631,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
632,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
633,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
634,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
635,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
636,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
637,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
638,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
639,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
640,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
641,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
642,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
643,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
644,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
645,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
646,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
647,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
648,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
649,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
650,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
651,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
652,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
653,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
654,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
655,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
656,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
657,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
658,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
659,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
660,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
661,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
662,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
663,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
664,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
665,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
666,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.5
668,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
669,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
670,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
671,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
672,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
673,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
674,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
675,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
676,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
677,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
678,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
679,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
680,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
681,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
682,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.5
683,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
684,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
685,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
686,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
687,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
688,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
689,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
690,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
691,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
692,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
693,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
694,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
695,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
696,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.5
697,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
698,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
699,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
700,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
701,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.5
702,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
703,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
